"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Russian Federation","RUS","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06906728272949","2.05214838611407","2.09962224369674","2.09741642744699","2.07436943620178","2.05719111969112","2.01937223560426","1.97082053328631","","","","","","",
"Russian Federation","RUS","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460","","","","","460","","","","","460","","","","","460","","","","","460","","460",
"Russian Federation","RUS","Land area (sq. km)","AG.LND.TOTL.K2","","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16386180","16381330","16378380","16377960","16378650","16381300","16388510","16381340","16380440","16380940","16380980","16381230","16381390","16377740","16377740","16376870","16376870","16376870","16376870","16376870","16376870","16376870",
"Russian Federation","RUS","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7758923701594","95.9826460189288","89.3538490289826","82.5180392156863","76.6622230686218","69.5471733638774","67.9215425110202","62.9552310462092","60.0607844083168","56.353948005813","52.3519215972138","47.8156642923","43.5522243872087","39.4423596455933","36.1590471646898","33.3674140852485","29.951417603104","27.1030800821355","","","","","",
"Russian Federation","RUS","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103793750","96225112","78644219","61901960","67589430","86800870","46937060","53845280","64326238","83398430","84859330","65561638","76231392","76563560","76494549","80207513","106417890","95615930","59624036","91792153","68766551","90379448","",
"Russian Federation","RUS","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","100.4","94.7","78.6","78.3","79.3","88.9","60","68.5","79.23","90.08","93.25","87.22","96.2","100.62","103.18","102.32","112.79","108.12","75.33","","","","","","","","","","","","100.43","94.72","78.62","78.27","79.33","88.9","60.02","68.47","79.23","90.08","93.25","87.22","96.2","100.62","103.18","102.52","112.79","108.22","75.12","118.63","98.79","","",
"Russian Federation","RUS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","119.2","113.3","97.4","92.9","92.5","94.3","82","83.5","87.61","91.55","97.18","90.79","97.34","99.63","103.03","110.08","106.71","113.18","100.15","","","","","","","","","","","","120.99","115.05","98.86","94.28","93.92","96.11","83.29","84.77","88.34","92.08","97.66","91.23","97.64","99.63","102.73","109.23","112.03","113.73","102.79","119.17","113.54","","",
"Russian Federation","RUS","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","","148.9","142.3","128","113.8","107.8","99.3","99.5","94.8","96.45","94.1","97.86","98.88","100.07","98.97","100.96","107.74","110.44","115.07","118.72","","","","","","","","","","","","149.01","142.37","128.06","113.92","107.94","99.35","99.65","94.92","96.56","94.21","97.97","99","100.19","98.89","100.92","106.42","110.53","114.99","117.25","119.59","124.39","","",
"Russian Federation","RUS","Surface area (sq. km)","AG.SRF.TOTL.K2","","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240",
"Russian Federation","RUS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743.2","1635.8","1457.6","1223.5","1389.4","1790","1301","1452.6","1563.4","1936.9","1972.1","1783.5","1882.6","1860.2","1886.9","1989.8","2388.7","2281.9","1844.2","2260.8","1859.2","2150.4","",
"Russian Federation","RUS","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07280103921206","8.28256408386649","8.0355127430593","8.10981590633639","8.93091331257468","8.16029544276753","7.85042775254077","8.48919369382208","9.46798382019255","",
"Russian Federation","RUS","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4896682766534","42.9781481258226","44.8570005205098","48.0683831931968","47.3390535321946","43.860506521486","43.1761333418729","41.8430233091887","41.0115576323988","",
"Russian Federation","RUS","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36007438600","58573687800","74412427800","108302000000","73138904221","85168225520","103086000000","115419000000","122582000000","",
"Russian Federation","RUS","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164310000000","209460000000","283661000000","366228000000","247321000000","320958000000","410050000000","444698000000","469737000000","",
"Russian Federation","RUS","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1401660320551","5.16694826909717","6.18205447193319","5.51280611050277","4.76759477895609","4.87174313924807","4.01565806520857","3.77129637280013","3.7257476635514","",
"Russian Federation","RUS","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123839000000","163187000000","223084000000","288673000000","183924000000","245680000000","318555000000","335771000000","341337000000","",
"Russian Federation","RUS","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40470871700","46273097300","60577919800","77555474731","63396747000","75278702000","91495340000","108927000000","128400000000","",
"Russian Federation","RUS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1532870000","1940750000","2703970000","4480510000","3987050000","4841800000","5830320000","7629280000","8388860000","",
"Russian Federation","RUS","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200317438600","268033687800","358073427800","474530000000","320459904221","406126225520","513136000000","560117000000","592319000000","",
"Russian Federation","RUS","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4337326789035","14.0699248156877","15.2456076908735","16.5446721130973","14.7387325725088","15.8087303365034","16.8476667773463","15.0949902228098","13.6329205607477","",
"Russian Federation","RUS","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.936433012388","37.7849787893926","33.7153373166835","29.8741385832031","33.1546191163405","35.4590200027625","35.9605418155722","39.2902586135669","41.6297196261682","",
"Russian Federation","RUS","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34026603540149","3.02982344912397","3.44702852279564","3.35146464744912","3.53991289584088","3.45043658357507","3.50960917224085","2.41998140661238","4.13546916933633","",
"Russian Federation","RUS","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4838931910","6898535545","11068044613","13128046104","10513029526","11114548128","14655500909","17758051885","21769781292","",
"Russian Federation","RUS","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3693699951","3937800049","4036229980","3501899902","2551479980","1408589966","1099430054","1823030029","2226300049","3233340088","5188000000","6827240000","12104451605.3668","19880618633.0955","29718811605.5014","21147740000","21453973154.9054","26010465331.1273","31647701498.7636","37216677632.3771","",
"Russian Federation","RUS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84388739335","92315565694","72193010076","103935000000","50383643240","67452200733","97273935835","71282189168","34141210640","",
"Russian Federation","RUS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0456334811794","9.32545888335774","5.55456786871837","6.25796127970191","4.12087702770335","4.42333845112597","5.10679820481411","3.53324492031824","1.62827091971236","",
"Russian Federation","RUS","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66996996906","103854000000","51819757990","100780000000","31523614589","58275456713","88748161379","55693254314","22905804843","",
"Russian Federation","RUS","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18526400000","-28803300000","-28828400000","-46482475300","-39739439011","-47104532420","-60399446080","-67660833200","-80245686555","",
